episode,reward,loss,epsilon,crops,covered,val_recall,val_crops,val_score
603,7.15,1.0222,0.5779,5,10,,,
604,9.15,0.9188,0.5769,10,12,,,
605,-3.4,0.9045,0.5761,9,2,,,
606,-0.25,1.2061,0.5757,5,2,,,
607,21.7,0.9881,0.5747,15,34,,,
608,3.6,0.941,0.574,8,6,,,
609,7.9,0.972,0.5731,10,19,,,
610,-1.35,0.8733,0.5726,7,0,,,
611,45.2,0.8998,0.5716,11,62,,,
612,2.15,0.9458,0.5706,9,5,,,
613,36.65,0.9418,0.5699,10,41,,,
614,-0.2,1.0789,0.5697,2,1,,,
615,5.1,0.784,0.569,10,12,,,
616,5.2,1.0053,0.5684,8,10,,,
617,0.55,0.9309,0.5679,3,1,,,
618,-0.15,0.9666,0.5669,12,9,,,
619,2.3,0.9718,0.566,8,5,,,
620,1.85,0.0,0.566,1,2,,,
621,0.25,1.0073,0.5656,4,1,,,
622,-0.95,0.9265,0.565,5,1,,,
623,21.0,0.8851,0.5641,11,30,,,
624,-0.9,0.9967,0.5637,6,0,,,
625,-1.1,0.7687,0.5631,7,1,,,
626,-1.5,0.8946,0.5623,8,0,,,
627,-4.6,0.8568,0.5613,13,2,,,
628,11.05,1.0431,0.5603,10,16,,,
629,-3.7,0.8195,0.5596,7,2,,,
630,0.4,0.7915,0.5586,11,4,,,
631,2.7,0.8048,0.5582,5,6,,,
632,12.35,0.9677,0.5574,10,29,,,
633,-1.2,0.8729,0.5569,7,0,,,
634,-0.9,0.9888,0.5567,3,0,,,
635,15.65,0.9923,0.5559,10,23,,,
636,11.15,0.8747,0.555,11,17,,,
637,1.3,0.7785,0.5546,5,4,,,
638,-4.35,0.9859,0.5542,7,3,,,
639,14.6,1.0173,0.5535,9,20,,,
640,0.3,1.0705,0.5528,10,3,,,
641,-1.75,0.9127,0.5518,14,2,,,
642,8.0,1.0238,0.551,10,20,,,
643,8.0,1.0082,0.55,9,11,,,
644,13.25,1.0328,0.5495,8,17,,,
645,3.7,0.9274,0.549,6,7,,,
646,5.55,1.0836,0.548,13,12,,,
647,-0.45,0.9656,0.5474,3,0,,,
648,8.4,0.8962,0.5463,11,18,,,
649,0.8,0.7755,0.5455,9,8,,,
650,4.2,0.649,0.5451,4,6,,,
651,-6.75,1.1525,0.5441,12,0,,,
652,-1.55,0.8584,0.5434,6,1,,,
653,-1.2,0.94,0.5428,7,0,,,
654,-0.45,0.9238,0.5418,9,3,,,
655,-0.65,0.7847,0.5412,8,7,,,
656,7.5,0.7824,0.5405,10,12,,,
657,6.15,1.1851,0.5401,4,9,,,
658,6.2,0.9808,0.5391,10,11,,,
659,12.5,0.807,0.538,9,20,,,
660,9.65,0.9725,0.537,10,20,,,
661,4.9,0.9286,0.5363,4,7,,,
662,49.8,1.0089,0.5353,14,66,,,
663,-3.35,0.9648,0.5344,8,1,,,
664,60.2,0.916,0.5334,11,77,,,
665,1.1,0.8939,0.5329,6,2,,,
666,-2.2,0.8264,0.5319,10,8,,,
667,15.1,0.953,0.5311,10,25,,,
668,3.8,0.9057,0.5303,8,5,,,
669,3.25,0.8764,0.5299,6,7,,,
670,-2.2,0.8573,0.5292,9,2,,,
671,10.25,0.8589,0.5284,10,17,,,
672,-0.55,0.9733,0.5277,8,5,,,
673,1.85,0.8816,0.5267,11,5,,,
674,2.95,0.7341,0.5261,7,4,,,
675,-1.7,0.8375,0.5251,11,1,,,
676,6.15,1.015,0.5241,12,12,,,
677,5.55,0.9645,0.523,11,9,,,
678,-1.05,0.8905,0.5224,6,0,,,
679,23.25,0.8621,0.5214,11,36,,,
680,-1.05,0.9923,0.5208,6,0,,,
681,4.15,1.0038,0.5204,4,7,,,
682,26.05,0.7041,0.52,6,31,,,
683,-1.2,0.8236,0.5194,8,0,,,
684,1.5,0.9405,0.5184,11,6,,,
685,-0.15,0.8985,0.5174,11,3,,,
686,23.6,1.1636,0.5166,10,29,,,
687,1.3,0.7702,0.5161,6,4,,,
688,-0.75,1.0805,0.5158,3,0,,,
689,25.6,0.899,0.5151,10,31,,,
690,28.65,0.9126,0.5141,12,45,,,
691,1.6,0.9997,0.5134,9,4,,,
692,31.6,0.825,0.5124,11,43,,,
693,6.75,0.9632,0.5117,8,12,,,
694,5.25,1.3011,0.5113,6,9,,,
695,-1.3,0.9925,0.5106,8,2,,,
696,3.6,0.7974,0.5101,7,6,,,
697,25.3,0.8024,0.5095,8,34,,,
698,-2.55,1.0729,0.5086,7,0,,,
699,-3.75,0.962,0.5082,6,0,,,
700,10.6,0.8464,0.5074,7,16,,,
701,5.85,0.8334,0.5066,9,12,,,
702,17.95,0.9114,0.5057,12,22,,,
703,10.55,1.0251,0.5052,8,14,,,
704,37.5,0.8225,0.5042,14,51,,,
705,-2.7,0.841,0.5036,9,3,,,
706,-0.3,0.9301,0.5035,2,0,,,
707,6.3,0.7378,0.5025,11,12,,,
708,3.2,0.9645,0.5016,8,5,,,
709,12.75,0.8897,0.5009,8,18,,,
710,-4.95,0.8881,0.5,13,0,,,
711,17.05,0.8921,0.4994,7,25,,,
712,0.55,0.7314,0.4985,10,4,,,
713,32.7,0.844,0.498,8,42,,,
714,57.95,0.7893,0.4972,9,68,,,
715,29.6,1.0912,0.4964,11,38,,,
716,-1.8,0.9458,0.4957,7,0,,,
717,-0.45,0.8283,0.4956,2,0,,,
718,2.35,0.7451,0.4949,9,4,,,
719,5.95,0.9077,0.4938,12,10,,,
720,1.25,0.855,0.493,10,5,,,
721,0.5,1.0425,0.4921,10,2,,,
722,6.7,0.833,0.4915,7,10,,,
723,-1.15,0.9316,0.491,6,2,,,
724,-3.75,0.8799,0.4904,7,0,,,
725,1.7,1.2052,0.4903,1,2,,,
726,26.4,0.8642,0.4893,12,45,,,
727,12.25,1.0877,0.4888,7,19,,,
728,14.2,0.9041,0.4879,9,22,,,
729,4.85,0.956,0.4874,8,8,,,
730,-2.1,0.8062,0.4864,11,0,,,
731,6.0,0.9574,0.4854,11,12,,,
732,5.5,0.9405,0.4843,15,22,,,
733,5.05,0.9007,0.4837,6,7,,,
734,2.8,0.799,0.4828,9,7,,,
735,-1.65,0.9144,0.4822,6,0,,,
736,-0.75,1.0024,0.4817,5,0,,,
737,2.6,0.9384,0.481,9,8,,,
738,2.8,0.9077,0.4805,5,4,,,
739,15.95,0.7034,0.4799,8,26,,,
740,12.45,0.9679,0.479,13,21,,,
741,-0.3,1.0217,0.4786,6,3,,,
742,-1.1,0.8836,0.4777,10,4,,,
743,9.35,1.0291,0.4772,8,17,,,
744,33.65,0.7823,0.4762,11,47,,,
745,0.45,0.7936,0.4752,10,3,,,
746,39.35,0.825,0.4742,12,56,,,
747,12.1,0.9318,0.4736,7,16,,,
748,-1.4,0.9253,0.4726,10,4,,,
749,4.8,0.9593,0.4716,8,12,,,
750,6.1,0.9505,0.4706,9,13,,,
751,76.1,0.9315,0.4698,11,92,,,
752,12.5,0.8865,0.4691,9,17,,,
753,4.05,0.8982,0.4684,7,9,,,
754,0.7,0.7775,0.4679,6,4,,,
755,-1.9,0.9607,0.4669,10,2,,,
756,-0.6,0.8559,0.4664,3,0,,,
757,0.85,1.1707,0.4662,1,1,,,
758,12.4,0.9178,0.4652,10,19,,,
759,-0.95,0.6992,0.4644,9,1,,,
760,18.3,0.8382,0.4637,10,30,,,
761,-1.2,0.8729,0.463,6,0,,,
762,30.75,1.008,0.4625,8,39,,,
763,18.6,0.7807,0.4615,12,48,,,
764,35.0,0.8185,0.4605,12,47,,,
765,23.65,0.8362,0.46,6,31,,,
766,-4.2,0.9482,0.4589,13,3,,,
767,-0.5,1.1108,0.4582,9,4,,,
768,1.1,0.9419,0.4573,10,5,,,
769,-0.75,0.958,0.4571,2,0,,,
770,17.8,0.9575,0.4568,5,22,,,
771,-1.35,0.8802,0.4558,8,0,,,
772,0.2,0.9072,0.4551,8,2,,,
773,-2.7,0.9049,0.4541,8,0,,,
774,-0.6,0.8583,0.4539,3,0,,,
775,37.05,0.7563,0.4532,9,42,,,
776,-2.5,0.9159,0.4522,10,2,,,
777,1.0,1.1466,0.4513,10,4,,,
778,21.55,0.7428,0.4506,7,34,,,
779,21.6,0.973,0.4496,11,30,,,
780,-0.75,1.071,0.4491,5,0,,,
781,5.05,0.8764,0.4482,11,16,,,
782,0.15,0.8597,0.4476,7,3,,,
783,1.95,0.8415,0.4466,11,6,,,
784,0.55,0.908,0.4463,3,1,,,
785,2.75,0.8501,0.4453,10,5,,,
786,17.25,0.7471,0.4448,6,24,,,
787,11.75,0.9504,0.4441,9,20,,,
788,27.25,0.9274,0.4436,8,40,,,
789,17.3,0.9357,0.443,6,20,,,
790,-0.3,1.0271,0.4429,2,0,,,
791,9.85,0.8652,0.4422,9,13,,,
792,19.1,0.6792,0.4419,4,23,,,
793,18.4,0.9427,0.441,12,31,,,
794,-1.55,0.8389,0.4406,4,1,,,
795,7.1,1.0612,0.4396,12,14,,,
796,-1.5,0.9258,0.4386,7,0,,,
797,4.1,0.9611,0.438,6,5,,,
798,37.85,0.8274,0.4373,8,44,,,
799,14.75,1.064,0.437,4,17,,,
800,13.75,1.0122,0.4367,4,16,,,
801,-0.45,0.7613,0.4363,1,0,,,
802,19.1,0.7142,0.4358,7,23,,,
803,-0.3,0.9897,0.4355,2,0,,,
804,10.05,0.8192,0.4346,9,15,,,
805,0.3,0.852,0.4341,8,3,,,
806,-0.6,0.9225,0.4338,3,0,,,
807,-2.1,1.007,0.4328,8,0,,,
808,3.7,0.9292,0.4318,11,10,,,
809,-8.9,0.8976,0.4308,10,1,,,
810,-1.35,0.9211,0.4298,10,6,,,
811,-1.05,0.7133,0.4291,6,0,,,
812,7.9,0.9173,0.4282,11,13,,,
813,-3.85,0.9439,0.4272,14,2,,,
814,-1.05,0.9113,0.4267,5,0,,,
815,38.05,1.0655,0.4261,7,43,,,
816,-2.1,0.8559,0.4251,9,0,,,
817,11.4,0.9663,0.4241,14,18,,,
818,20.5,1.0502,0.4232,12,40,,,
819,6.2,0.9419,0.4221,12,17,,,
820,3.7,0.9195,0.4216,6,7,,,
821,2.05,0.8401,0.4213,4,4,,,
822,4.5,1.0401,0.4209,4,6,,,
823,2.25,0.8821,0.4204,8,6,,,
824,0.4,0.7999,0.4197,10,7,,,
825,4.2,0.8735,0.4189,8,9,,,
826,-5.4,0.8815,0.4183,5,0,,,
827,-0.65,0.9276,0.4173,11,1,,,
828,1.15,0.8104,0.4167,6,7,,,
829,2.95,0.8431,0.4161,6,4,,,
830,-1.65,0.8008,0.4151,10,3,,,
831,1.8,0.9307,0.4141,11,6,,,
832,-2.9,0.9552,0.4131,8,1,,,
833,13.55,0.8047,0.4125,7,20,,,
834,11.65,0.9287,0.412,7,16,,,
835,-3.45,0.9968,0.4111,11,0,,,
836,-0.3,0.9791,0.4102,10,3,,,
837,-1.95,0.9388,0.4092,11,0,,,
838,-1.15,0.9127,0.4082,11,2,,,
839,15.4,0.7448,0.4078,7,19,,,
840,3.05,0.9054,0.4071,8,5,,,
841,4.05,1.0491,0.4064,6,6,,,
842,9.9,0.8367,0.4054,11,15,,,
843,8.35,0.8839,0.4044,13,25,,,
844,-3.7,0.7746,0.4036,8,5,,,
845,37.1,0.8897,0.4028,9,47,,,
846,-0.3,0.8116,0.4024,1,0,,,
847,-1.2,0.893,0.4022,3,0,,,
848,28.25,0.8016,0.4012,14,53,,,
849,24.05,0.8803,0.4005,10,35,,,
850,8.15,0.8508,0.4,6,11,,,
851,10.3,0.705,0.3997,5,13,,,
852,8.45,0.8357,0.399,8,11,,,
853,12.5,0.7924,0.398,11,41,,,
854,2.25,1.0202,0.3976,3,3,,,
855,16.8,0.6667,0.3969,8,21,,,
856,13.3,0.7223,0.3965,3,16,,,
857,8.0,0.874,0.3958,10,14,,,
858,12.25,0.8399,0.395,11,22,,,
859,-2.0,1.0751,0.3943,10,1,,,
860,-0.8,0.8869,0.3933,14,7,,,
861,1.4,0.6357,0.3931,2,2,,,
862,25.4,0.7084,0.3926,6,32,,,
863,0.6,0.7423,0.3917,10,12,,,
864,42.8,0.8281,0.3908,13,77,,,
865,-0.3,0.7054,0.3902,2,0,,,
866,16.05,0.7801,0.3895,8,21,,,
867,-0.6,0.7858,0.3891,4,0,,,
868,9.8,0.9074,0.3883,6,11,,,
869,20.2,0.9127,0.3872,11,25,,,
870,1.2,0.8249,0.3867,6,6,,,
871,7.3,0.909,0.386,7,10,,,
872,-1.8,0.7171,0.385,8,0,,,
873,4.85,1.1242,0.3847,2,8,,,
874,0.4,0.998,0.3842,4,1,,,
875,-1.05,0.7417,0.3833,7,0,,,
876,18.5,1.2119,0.3828,7,26,,,
877,10.7,0.8392,0.3819,10,17,,,
878,6.1,1.0487,0.3813,7,10,,,
879,-0.25,1.013,0.3803,10,2,,,
880,0.5,0.7739,0.3793,7,2,,,
881,38.2,0.7577,0.3786,9,55,,,
882,-0.6,0.7018,0.3784,2,0,,,
883,14.45,0.9096,0.3779,7,17,,,
884,-0.75,0.996,0.3776,4,0,,,
885,11.5,0.6987,0.3769,8,16,,,
886,0.65,0.8562,0.3759,6,2,,,
887,-1.1,1.0104,0.3753,4,1,,,
888,17.75,0.8886,0.3743,11,23,,,
889,-0.75,0.9492,0.3737,5,0,,,
890,14.25,0.6924,0.373,10,18,,,
891,3.95,0.9074,0.3722,6,8,,,
892,3.2,0.7834,0.3712,10,8,,,
893,16.3,0.9266,0.3707,6,19,,,
894,-3.5,0.8816,0.3696,13,4,,,
895,-0.75,0.8866,0.3689,5,0,,,
896,28.65,0.9506,0.3683,8,33,,,
897,-0.3,0.7814,0.3681,2,0,,,
898,23.25,0.7972,0.3674,11,42,,,
899,8.55,0.983,0.3664,13,24,,,
900,-1.65,0.7812,0.3659,4,0,,,
901,-1.8,0.8816,0.3649,9,0,,,
902,12.3,0.8942,0.364,11,18,,,
903,10.2,0.8196,0.3634,7,12,,,
904,4.0,0.9128,0.3624,11,10,,,
905,43.55,0.8404,0.3614,13,68,,,
906,-0.5,0.8117,0.3605,5,1,,,
907,-3.0,0.8445,0.3595,9,0,,,
908,1.4,0.9141,0.3589,4,2,,,
909,1.55,0.9214,0.3583,6,5,,,
910,5.1,0.9298,0.3573,8,9,,,
911,-4.35,0.8604,0.3567,6,0,,,
912,-2.4,0.9026,0.3562,6,0,,,
913,-0.45,0.7664,0.3558,3,0,,,
914,5.35,0.8211,0.3549,10,13,,,
915,-0.8,0.8629,0.3539,7,1,,,
916,0.65,0.9562,0.3531,7,2,,,
917,11.1,0.7726,0.3525,9,18,,,
918,5.05,0.8926,0.3515,8,7,,,
919,8.8,0.9267,0.3505,14,19,,,
920,5.05,0.96,0.3499,8,10,,,
921,-1.5,0.8341,0.3491,7,0,,,
922,4.9,0.6702,0.3486,6,7,,,
923,9.35,0.958,0.3482,5,14,,,
924,46.75,0.9673,0.3472,14,70,,,
925,7.8,0.7972,0.3468,5,9,,,
926,0.15,0.671,0.3462,7,3,,,
927,6.1,0.6647,0.3457,8,13,,,
928,-0.45,0.9655,0.3453,3,0,,,
929,2.65,0.9336,0.3444,11,10,,,
930,-10.65,1.0322,0.3436,12,3,,,
931,6.8,0.8012,0.3428,9,20,,,
932,5.9,0.8217,0.342,11,20,,,
933,-0.55,0.8983,0.3412,8,2,,,
934,47.4,0.8659,0.3406,9,57,,,
935,7.6,1.0565,0.3401,5,10,,,
936,-0.5,0.8332,0.3391,9,1,,,
937,20.3,0.8791,0.3384,9,26,,,
938,35.7,1.0203,0.3374,13,48,,,
939,-0.45,0.9773,0.3372,3,0,,,
940,5.0,0.8401,0.3362,8,14,,,
941,4.0,0.9567,0.3356,8,16,,,
942,-0.9,0.7531,0.3347,5,0,,,
943,1.15,0.8569,0.3343,4,4,,,
944,1.55,0.825,0.3339,2,2,,,
945,16.1,0.8058,0.333,7,20,,,
946,9.15,0.798,0.3324,7,12,,,
947,37.7,0.9528,0.3317,9,53,,,
948,21.3,0.9878,0.3313,6,24,,,
949,-0.75,0.7989,0.3309,3,0,,,
950,17.95,0.7327,0.3301,10,22,,,
951,2.0,0.9539,0.329,9,8,,,
952,17.55,0.7632,0.328,15,51,,,
953,11.65,0.8453,0.327,11,16,,,
954,-0.1,0.7235,0.3265,6,2,,,
955,2.45,0.8087,0.3254,13,17,,,
956,-4.25,0.8891,0.3246,8,1,,,
957,-3.9,0.8144,0.3237,9,0,,,
958,-4.2,0.8151,0.3228,9,0,,,
959,0.25,0.9383,0.3221,5,1,,,
960,13.0,0.8688,0.3214,9,22,,,
961,0.6,0.8112,0.3204,7,3,,,
962,-0.15,0.7445,0.3202,1,0,,,
963,-4.4,0.848,0.3192,10,7,,,
964,-1.5,0.5765,0.3189,3,0,,,
965,31.65,0.8886,0.3182,10,36,,,
966,-0.8,0.7633,0.3175,9,4,,,
967,-1.1,0.9044,0.3168,6,7,,,
968,1.8,0.7513,0.3158,10,6,,,
969,21.4,0.8376,0.3155,4,25,,,
970,7.0,0.8365,0.3145,12,16,,,
971,10.4,0.8613,0.3138,8,17,,,
972,-0.2,0.9249,0.313,8,10,,,
973,9.45,0.9113,0.3123,9,15,,,
974,12.45,1.0298,0.3114,8,21,,,
975,0.25,1.0465,0.311,3,1,,,
976,-2.1,0.9324,0.31,9,0,,,
977,-2.85,0.9938,0.309,8,0,,,
978,2.8,0.8972,0.3085,5,4,,,
979,2.45,0.9977,0.3075,10,8,,,
980,33.05,0.8139,0.3064,14,50,,,
981,-0.75,0.8584,0.306,5,0,,,
982,0.65,0.6765,0.3054,5,2,,,
983,9.55,0.8576,0.3043,15,52,,,
984,-0.45,1.1697,0.304,3,0,,,
985,-0.6,0.7685,0.3035,6,3,,,
986,1.4,0.9995,0.3033,2,2,,,
987,1.65,0.9499,0.3028,7,3,,,
988,2.25,0.7043,0.3023,6,6,,,
989,0.2,0.7829,0.3016,6,2,,,
990,11.45,0.9222,0.3007,9,17,,,
991,18.85,0.91,0.3,7,25,,,
992,-1.55,0.7663,0.299,13,40,,,
993,15.7,0.9056,0.2981,11,22,,,
994,-3.7,0.8162,0.2973,8,2,,,
995,2.3,1.029,0.2963,10,5,,,
996,2.55,0.8257,0.2957,7,6,,,
997,2.75,0.8891,0.295,9,11,,,
998,5.55,0.8925,0.2946,6,9,,,
999,4.7,0.7361,0.2936,11,11,,,
1000,-0.5,0.9317,0.2932,6,1,0.4189,10.301,-0.2753
1001,13.35,0.8028,0.2926,8,18,,,
1002,-3.45,0.9178,0.2916,10,0,,,
1003,-2.8,0.7889,0.2905,11,5,,,
1004,16.8,0.7611,0.2895,13,30,,,
1005,-0.45,0.8247,0.2892,3,0,,,
1006,-1.9,0.9053,0.2882,9,17,,,
1007,-1.5,0.814,0.2872,8,0,,,
1008,15.05,0.8022,0.2863,10,23,,,
1009,7.95,0.9687,0.286,2,9,,,
1010,5.25,0.8165,0.285,10,12,,,
1011,-1.8,0.7504,0.284,12,0,,,
1012,2.65,0.8138,0.2834,8,4,,,
1013,1.85,0.5814,0.2829,5,5,,,
1014,3.1,0.719,0.2826,3,4,,,
1015,30.2,0.7888,0.2818,11,38,,,
1016,10.3,0.9087,0.2808,11,16,,,
1017,3.25,0.9713,0.2798,10,7,,,
1018,0.2,0.8468,0.2795,3,2,,,
1019,38.6,0.623,0.2784,10,50,,,
1020,7.3,0.9623,0.2776,6,10,,,
1021,2.6,0.5684,0.2771,5,5,,,
1022,12.25,0.77,0.2764,7,16,,,
1023,3.65,1.0284,0.276,4,5,,,
1024,6.9,0.7589,0.2751,9,9,,,
1025,3.25,0.8993,0.2746,5,4,,,
1026,3.15,0.7666,0.2738,11,12,,,
1027,19.3,0.848,0.2732,6,25,,,
1028,3.8,0.6425,0.2725,8,5,,,
1029,-0.55,0.8744,0.2719,5,2,,,
1030,-3.6,0.8418,0.2712,8,3,,,
1031,9.0,0.7557,0.2701,9,12,,,
1032,7.25,0.9803,0.2692,9,11,,,
1033,-0.9,0.8212,0.2689,3,0,,,
1034,13.25,0.8871,0.268,11,20,,,
1035,9.9,0.8169,0.2677,3,12,,,
1036,13.35,1.0263,0.2671,6,15,,,
1037,-4.2,0.8479,0.2661,10,0,,,
1038,-2.25,0.7654,0.2655,8,9,,,
1039,2.05,1.005,0.2651,5,4,,,
1040,22.85,0.8956,0.2648,4,26,,,
1041,-2.4,0.8735,0.2638,9,0,,,
1042,22.4,1.0439,0.2632,5,29,,,
1043,12.8,0.9095,0.2625,8,17,,,
1044,12.7,0.8112,0.262,6,19,,,
1045,14.2,0.8079,0.2613,6,19,,,
1046,2.1,0.6352,0.2608,4,3,,,
1047,41.9,0.8589,0.2598,12,56,,,
1048,-0.3,1.2404,0.2596,1,0,,,
1049,4.5,0.932,0.2587,6,9,,,
1050,-1.45,0.8799,0.2577,11,2,,,
1051,-2.1,0.6967,0.2574,5,0,,,
1052,25.05,0.9201,0.2567,10,36,,,
1053,10.75,0.7603,0.256,9,16,,,
1054,30.35,0.7849,0.2552,9,41,,,
1055,-2.25,0.999,0.2544,6,0,,,
1056,16.35,0.8546,0.2534,10,27,,,
1057,-0.3,0.8287,0.253,1,0,,,
1058,12.65,0.7324,0.2527,3,14,,,
1059,-0.6,0.945,0.252,5,3,,,
1060,30.7,0.8612,0.2511,6,37,,,
1061,-0.45,0.9277,0.2504,8,3,,,
1062,15.85,0.7607,0.2499,6,19,,,
1063,12.1,0.9814,0.2492,6,19,,,
1064,15.0,0.8279,0.2487,6,18,,,
1065,0.45,0.7835,0.2477,12,18,,,
1066,1.95,1.0144,0.2473,6,3,,,
1067,7.3,0.8345,0.2465,9,19,,,
1068,10.0,0.8756,0.2454,10,19,,,
1069,1.95,0.5923,0.2449,5,3,,,
1070,15.2,0.8369,0.2442,8,20,,,
1071,7.85,0.7725,0.2432,9,11,,,
1072,4.2,0.9201,0.2423,9,6,,,
1073,4.05,0.7002,0.2416,6,6,,,
1074,-0.05,0.836,0.2413,4,1,,,
1075,-2.25,0.9182,0.2405,7,0,,,
1076,23.1,0.8697,0.2403,4,27,,,
1077,-0.15,0.6598,0.2397,4,3,,,
1078,-4.6,0.9564,0.2394,6,2,,,
1079,-1.95,0.8406,0.2387,9,0,,,
1080,55.5,0.8092,0.238,9,66,,,
1081,-0.35,0.7622,0.2376,5,1,,,
1082,1.1,0.8472,0.237,9,5,,,
1083,10.2,0.9406,0.2362,10,15,,,
1084,4.75,0.8725,0.2358,6,10,,,
1085,-0.35,0.8882,0.2351,10,10,,,
1086,3.0,0.9119,0.2344,10,15,,,
1087,21.0,0.8868,0.2335,13,36,,,
1088,31.95,0.7576,0.2328,8,42,,,
1089,8.8,0.921,0.2324,4,10,,,
1090,7.4,0.783,0.2316,10,14,,,
1091,1.2,1.0364,0.2313,4,3,,,
1092,4.6,0.8325,0.2303,8,7,,,
1093,5.5,0.7854,0.2296,7,7,,,
1094,3.5,0.8921,0.2289,5,8,,,
1095,9.65,0.7995,0.2283,7,14,,,
1096,0.25,0.7943,0.2275,9,4,,,
1097,-1.85,0.7711,0.2269,7,1,,,
1098,1.65,0.9074,0.2263,5,3,,,
1099,5.7,1.0049,0.2253,11,12,,,
1100,9.55,0.768,0.2245,9,19,,,
1101,17.6,0.7744,0.2235,12,26,,,
1102,8.6,0.7981,0.2228,6,11,,,
1103,-0.95,0.9487,0.2225,6,1,,,
1104,-2.35,0.708,0.2215,11,2,,,
1105,-2.6,0.7936,0.2205,14,4,,,
1106,3.0,0.8943,0.2199,7,9,,,
1107,21.45,0.7736,0.2189,13,36,,,
1108,16.75,0.8579,0.2183,10,25,,,
1109,11.65,0.746,0.2177,7,16,,,
1110,-4.2,0.8531,0.2169,7,0,,,
1111,13.4,0.8587,0.2161,8,20,,,
1112,1.1,0.9382,0.2156,3,2,,,
1113,-3.45,0.8681,0.2147,9,3,,,
1114,1.95,0.6995,0.2138,8,6,,,
1115,0.3,0.7521,0.2133,4,3,,,
1116,-3.25,0.8163,0.2123,9,2,,,
1117,0.3,0.7422,0.2118,4,3,,,
1118,-1.4,0.8722,0.2108,10,1,,,
1119,-0.4,0.6996,0.2098,10,5,,,
1120,3.25,0.9071,0.209,7,7,,,
1121,65.7,0.9655,0.2083,10,78,,,
1122,12.25,0.7762,0.2074,11,22,,,
1123,8.65,0.9005,0.2064,10,13,,,
1124,51.75,0.7909,0.2054,14,63,,,
1125,9.95,0.8137,0.2045,10,14,,,
1126,7.2,0.934,0.2036,10,15,,,
1127,6.4,0.8003,0.2026,12,10,,,
1128,0.75,0.8332,0.2016,9,3,,,
1129,-0.6,0.9645,0.2012,4,0,,,
1130,1.65,0.8132,0.2005,5,3,,,
1131,9.3,0.7606,0.1999,10,15,,,
1132,15.3,0.7625,0.1995,6,18,,,
1133,39.0,0.8523,0.1985,12,54,,,
1134,2.95,0.9815,0.1982,4,4,,,
1135,-1.25,0.7994,0.1977,6,1,,,
1136,0.65,0.7576,0.1971,6,2,,,
1137,1.5,0.81,0.1966,5,3,,,
1138,2.6,0.728,0.1962,6,5,,,
1139,23.4,1.0275,0.1956,6,27,,,
1140,16.9,0.7735,0.1953,5,19,,,
1141,-0.35,1.0004,0.1946,4,1,,,
1142,-1.2,1.03,0.1943,3,0,,,
1143,21.7,0.958,0.1933,11,28,,,
1144,7.15,1.0473,0.1928,8,13,,,
1145,-0.9,0.9629,0.1924,5,0,,,
1146,13.1,0.737,0.1918,8,17,,,
1147,12.05,0.8828,0.1908,15,23,,,
1148,11.3,0.8663,0.1902,9,20,,,
1149,-1.65,0.8323,0.1891,10,0,,,
1150,6.65,0.735,0.189,3,8,,,
1151,16.75,0.7838,0.1881,9,25,,,
1152,13.55,1.1174,0.1877,5,17,,,
1153,-1.2,0.8519,0.187,6,0,,,
1154,9.05,0.7068,0.1865,7,14,,,
1155,5.75,0.7597,0.1861,6,8,,,
1156,42.2,0.8374,0.1855,6,56,,,
1157,-1.2,0.6371,0.1853,2,0,,,
1158,0.5,0.9731,0.1846,8,8,,,
1159,10.35,0.7205,0.1839,9,27,,,
1160,0.45,0.876,0.1834,6,6,,,
1161,-1.05,0.7569,0.1826,6,0,,,
1162,2.85,0.8852,0.1821,4,6,,,
1163,-0.9,0.8396,0.1815,4,0,,,
1164,-1.2,0.7607,0.1805,6,0,,,
1165,-1.4,0.8124,0.1798,5,1,,,
1166,2.4,0.9155,0.1795,3,3,,,
1167,12.05,0.8362,0.1786,7,17,,,
1168,9.9,0.8413,0.1781,6,12,,,
1169,37.95,0.8254,0.1772,9,48,,,
1170,-2.85,0.7601,0.1762,10,0,,,
1171,4.05,0.9176,0.1759,4,6,,,
1172,8.65,0.7455,0.175,8,13,,,
1173,-0.3,0.7198,0.1748,2,0,,,
1174,-3.45,0.929,0.1738,12,0,,,
1175,10.15,0.88,0.1731,8,13,,,
1176,5.3,0.757,0.1724,9,11,,,
1177,0.45,0.8718,0.1717,10,6,,,
1178,45.9,0.7214,0.1709,9,63,,,
1179,9.35,0.8236,0.1702,7,11,,,
1180,-0.9,0.7328,0.1696,5,0,,,
1181,-4.6,0.7936,0.1686,10,2,,,
1182,12.25,0.7992,0.168,8,16,,,
1183,-1.05,0.9599,0.167,7,0,,,
1184,1.45,0.9594,0.1664,7,4,,,
1185,2.5,0.807,0.1656,7,4,,,
1186,42.5,0.8837,0.165,9,50,,,
1187,6.4,0.4424,0.1646,4,7,,,
1188,16.8,1.034,0.1643,3,21,,,
1189,9.4,0.7832,0.1633,11,16,,,
1190,-0.75,0.9764,0.1629,4,0,,,
1191,11.35,0.78,0.1619,8,16,,,
1192,2.55,0.842,0.1609,7,6,,,
1193,2.25,0.7875,0.1604,4,3,,,
1194,7.15,0.8779,0.1594,11,16,,,
1195,22.45,0.8067,0.1587,6,25,,,
1196,-1.35,0.9108,0.1581,4,0,,,
1197,25.55,0.7682,0.1572,11,35,,,
1198,4.2,0.841,0.1565,6,6,,,
